Week,Partner,Campaign.Name,Campaign_Type,CTA,Creative_Message,Product,Audience,Theme,Background Color,Material,Person,Size,Product_Count,OCR_Accuracy,Imp,Visits,CTR,IVR,CPR
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1544,4,0.001295337,0.25,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2312,5,0.003460208,0.6,Inf
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,857,6,0.007001167,0.333333333,Inf
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,3318,2,0.000602773,0.5,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,819,5,0.006105006,0.4,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,855,2,0.003508772,0,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1187,1,0.00168492,0,Inf
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,2672,3,0.001871257,0.333333333,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1686,4,0.002965599,0.25,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,108,3,0.018518519,0.333333333,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1075,2,0.001860465,0.5,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1284,11,0.007788162,0.818181818,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,970,1,0.002061856,1,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,766,1,0.001305483,1,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,620,3,0.00483871,0,NA
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,3572,5,0.001679731,0.2,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,863,1,0.001158749,0,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,704,4,0.008522727,0.75,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1225,0,0.000816327,NA,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1425,1,0.001403509,0,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1962,4,0.002038736,0,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,774,5,0.006459948,0.4,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,4941,5,0.001214329,0.4,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,4750,4,0.002526316,0.25,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,6188,5,0.001616031,0.2,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1288,3,0.002329193,0,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1351,3,0.002220577,0.666666667,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1348,11,0.005934718,0.636363636,0.012291604
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,868,0,0,NA,NA
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,1353,7,0.005173688,0.571428571,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,623,1,0.001605136,1,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,3,1,867,4,0.00461361,0.75,Inf
7/16/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,37776,26,0.000847099,0.5,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,23178,6,0.000388299,0.333333333,0.035647527
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,27987,11,0.000500232,0.181818182,Inf
5/28/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,2203,0,0.001815706,NA,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,15651,36,0.001980704,0.583333333,0.005411834
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,16500,14,0.000606061,0.357142857,0.111211408
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,59724,31,0.000719979,0.387096774,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,18260,5,0.000273823,0.8,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,14852,26,0.002760571,0.653846154,Inf
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,122443,23,0.000310348,0.260869565,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,27753,9,0.000468418,0.555555556,Inf
5/21/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,888,0,0.001126126,NA,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,35639,22,0.000589242,0.636363636,0.030047771
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,19776,5,0.00055623,0.4,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,13344,26,0.002023381,0.730769231,0.003330465
7/23/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,28696,13,0.000487873,0.615384615,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,31667,19,0.000568415,0.473684211,0.049063856
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,118909,33,0.000370031,0.393939394,0.035045612
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,26748,92,0.003439509,0.565217391,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,123422,32,0.00028358,0.40625,0.245310247
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,128950,43,0.000364482,0.302325581,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,83120,34,0.000529355,0.529411765,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,10147,19,0.000886962,0.526315789,0.174649611
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,33066,71,0.001965765,0.633802817,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,43670,20,0.000503778,0.5,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,12123,9,0.000824878,0.444444444,0.121574019
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,18938,37,0.00190094,0.540540541,0.059840152
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,18821,50,0.002497211,0.5,0
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,22122,35,0.001536932,0.428571429,0
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,18963,7,0.000527343,0.428571429,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,11122,26,0.002427621,0.615384615,0.005538571
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,31279,28,0.00099108,0.5,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,14459,42,0.002420638,0.642857143,0.009095176
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,2,1,47234,18,0.00052928,0.444444444,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,377,3,0.00795756,0.666666667,Inf
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,1435,3,0.002787456,0,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,8239,6,0.000849618,0.333333333,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,5429,5,0.001105176,0.4,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2037,4,0.006381934,0.25,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,1693,6,0.00236267,0.5,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,399,0,0,NA,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,3160,0,0.001265823,NA,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,767,2,0.002607562,0.5,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,6577,22,0.00516953,0.318181818,0.01245173
7/23/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,451,2,0.006651885,0.5,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,1263,7,0.005542359,0.428571429,0.015929153
7/16/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,413,1,0.002421308,1,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2038,0,0.004416094,NA,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,3340,15,0.007784431,0.133333333,Inf
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2242,4,0.002676182,0.25,Inf
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2753,3,0.00108972,0.666666667,NA
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,6289,4,0.001590078,0.5,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,865,5,0.004624277,0.4,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2516,3,0.001589825,0,NA
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,703,2,0.00284495,1,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,677,5,0.004431315,1,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,439,3,0.006833713,0.666666667,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,614,7,0.013029316,0.428571429,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,5539,8,0.001624842,0.25,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2683,1,0.000372717,0,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,2702,9,0.005551443,0.333333333,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,694,2,0.008645533,1,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,3084,10,0.003566796,0.2,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,734,4,0.005449591,0,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,7518,9,0.001064113,0.333333333,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,3,1,753,0,0,NA,Inf
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,3223,1,0.00062054,0,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,621,0,0,NA,NA
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,490,2,0.004081633,0.5,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1874,12,0.006937033,0.416666667,0.011653433
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,832,1,0.001201923,1,NA
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1270,1,0.000787402,0,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1338,3,0.003736921,0.333333333,Inf
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,2769,3,0.000722282,0.333333333,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,887,2,0.002254791,0,Inf
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,984,1,0.00203252,1,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,6060,4,0.000990099,0.25,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,822,1,0.00243309,0,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1162,1,0.004302926,0,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1211,1,0.001651528,1,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,893,4,0.004479283,0.25,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1483,6,0.004720162,0.666666667,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1695,4,0.002949853,0,Inf
7/16/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,778,1,0.002570694,0,Inf
7/23/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,676,0,0,NA,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,688,0,0,NA,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,736,2,0.002717391,1,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,4966,7,0.001610954,0.857142857,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,653,0,0,NA,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1279,2,0.002345582,0.5,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,700,1,0.002857143,1,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,3519,6,0.002841716,0.5,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,611,4,0.008183306,0.5,0.013185947
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1945,9,0.003598972,0.222222222,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,4677,3,0.001069061,0.333333333,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1416,4,0.002824859,0.5,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,1557,3,0.003853565,0,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,3,1,785,3,0.006369427,0.666666667,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,300x250,2,1,34884,29,0.002837977,0.344827586,0.027063502
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,300x250,2,1,17208,19,0.0013947,0.526315789,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,300x250,2,1,45136,45,0.001107763,0.555555556,0.005460097
