Week,Partner,Campaign,CTA,Creative_Message,Product,Audience,Theme,Background_Color,Material,Person,Size,Campaign_Type,Creative_Audience,Product_Count,Imp,Clicks,LP_Conversions,Visits,I_Visits,Orders,Revenue
6/4/2017,GOOGLE INC,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Watch, Cuffs, Tag",Men,Product,Beige,"Silver, Leather, Stone",N,300x250,Performance,Men,3,3602152,12651,0,4894,2201,2,1295
6/4/2017,GOOGLE INC,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Necklace, Cuffs, Watch",Men,Product,Beige,"Silver, Leather, Stone",N,300x600,Performance,Men,4,518180,3091,0,1149,487,0,0
6/4/2017,GOOGLE INC,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Cuffs, Bracelet",Men,Product,Beige,"Silver, Leather, Stone",N,728x90,Performance,Men,3,990717,2921,0,1244,672,3,1045
6/4/2017,GOOGLE INC,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,"Watch, Bracelet, Knife",Men,Product,Beige,"Silver, Leather, Stone",N,160x600,Performance,Men,4,433870,1096,0,470,237,1,1750
6/4/2017,HYPEBEAST,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Watch, Cuffs, Tag, Knife, Bracelet",Men,Product,Beige,"Silver, Leather, Stone",N,970x250,Performance,Men,5+,126465,174,0,159,134,0,0
6/4/2017,HYPEBEAST,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Necklace, Cuffs, Watch",Men,Product,Beige,"Silver, Leather, Stone",N,300x600,Performance,Men,4,27626,48,0,40,36,0,0
6/4/2017,HYPEBEAST,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Watch, Cuffs, Tag",Men,Product,Beige,"Silver, Leather, Stone",N,300x250,Performance,Men,3,22775,17,0,8,6,0,0
6/4/2017,FORBES.COM,DAV_VAL_100,EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,Necklace,Valentine,Product,White,"Silver, Stone",N,300x600,Brand,Women,3,1,0,0,0,0,0,0
6/4/2017,FORBES.COM,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Silver,N,300x600,Brand,Women,1,0,0,NA,0,0,1,600
6/4/2017,FORBES.COM,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,970x250,Brand,Women,2,0,0,NA,0,0,0,0
6/4/2017,INSTYLE,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Silver,N,300x600,Brand,Women,1,0,0,NA,0,0,0,0
6/4/2017,INSTYLE,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,728x90,Brand,Women,1,1,0,NA,0,0,0,0
6/4/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x600,Brand,Women,3,0,0,NA,0,0,0,0
6/4/2017,REFINERY29.COM,DAV_STX_100_Stax Launch_OCT07-NOV14,N/A,DAVID YURMAN,"Bracelet, Necklace, Earring",Women,Lifestyle,Green,Silver,Y,300x250,Brand,Women,5+,6,0,0,0,0,0,0
6/4/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,970x250,Brand,Women,3,0,0,NA,0,0,0,0
6/4/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Earring, Ring",Women,Lifestyle,Black / Light Pink,"Silver, Bead",Y,970x250,Brand,Women,5+,2,0,0,0,0,0,0
6/4/2017,INSTYLE,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x600,Brand,Women,3,0,0,NA,0,0,0,0
6/4/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,970x90,Brand,Women,2,0,0,NA,0,0,0,0
6/4/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,970x90,Brand,Women,1,0,0,NA,0,0,0,0
6/4/2017,HEARST NETWORK,DAV_CTN_100,DISCOVER,DAVID YURMAN DISCOVER,Earring,Women,Product,White,"Silver, Gold",N,970x90,Brand,Women,2,1,0,0,0,0,0,0
6/11/2017,REFINERY29.COM,DAV_STX_100_Stax Launch_OCT07-NOV14,N/A,DAVID YURMAN,"Bracelet, Necklace, Earring",Women,Lifestyle,Green,Silver,Y,300x250,Brand,Women,5+,5,0,0,0,0,0,0
6/11/2017,ESQUIRE.COM,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Necklace, Cuffs, Watch",Men,Product,Beige,"Silver, Leather, Stone",N,300x600,Performance,Men,4,38367,78,NA,37,27,0,0
6/11/2017,ESQUIRE.COM,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Watch, Cuffs, Tag",Men,Product,Beige,"Silver, Leather, Stone",N,300x250,Performance,Men,3,157610,217,0,96,59,2,870
6/11/2017,ESQUIRE.COM,DAV_EGM_100,SHOP FATHER'S DAY GIFTS,DAVID YURMAN SHOP FATHER'S DAY GIFTS,"Cuffs, Bracelet",Men,Product,Beige,"Silver, Leather, Stone",N,970x90,Performance,Men,3,38813,36,NA,12,8,0,0
6/11/2017,INSTYLE,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x250,Brand,Women,2,2,0,NA,0,0,0,0
6/11/2017,XAXIS,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,728x90,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,XAXIS,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x600,Brand,Women,3,0,0,NA,0,0,0,0
6/11/2017,XAXIS,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Silver,N,300x600,Brand,Women,1,1,0,NA,0,0,0,0
6/11/2017,INSTYLE,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Gold,N,728x90,Brand,Women,2,1,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Gold,N,728x90,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,XAXIS,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x250,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,728x90,Brand,Women,5+,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,728x90,Brand,Women,1,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Gold,N,728x90,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,728x90,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x600,Brand,Women,3,0,0,NA,0,0,1,395
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,Silver,N,300x600,Brand,Women,1,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,Bracelet,Women,Product,White,"Gold, Pearl",N,300x250,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP MOTHER'S DAY GIFTS,DAVID YURMAN SHOP MOTHER'S DAY GIFTS,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,970x90,Brand,Women,5+,0,0,NA,0,0,0,0
6/11/2017,GOOGLE INC,DAV_MTH_100,SHOP NOW,DAVID YURMAN SHOP NOW,"Bracelet, Earring, Necklace",Women,Product,White,"Gold, Pearl",N,160x600,Brand,Women,2,0,0,NA,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x600,Performance,Men,3,1017,3,0,3,2,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Performance,Men,2,651,0,0,1,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Performance,Men,3,669,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Stone",N,970x250,Performance,Men,3,1414,7,0,5,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Stone, Turquoise",N,970x250,Performance,Men,3,1368,8,0,9,9,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,970x90,Performance,Men,2,832,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,300x250,Performance,Men,1,4009,14,0,22,19,2,4700
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Performance,Men,2,3828,3,0,3,2,4,3800
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Stone",N,300x250,Performance,Men,3,3734,7,0,12,10,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Gray,Silver,N,300x250,Performance,Men,1,2363,5,NA,10,5,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Stone, Turquoise",N,300x250,Performance,Men,5,2465,5,NA,5,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,300x250,Performance,Men,2,2444,3,NA,3,1,1,375
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,728x90,Performance,Men,1,16689,39,0,40,19,2,2675
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Beads, Stone, Turquoise",N,728x90,Performance,Men,5,8396,15,0,14,9,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,160x600,Performance,Men,1,345,1,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Turquoise",N,160x600,Performance,Men,2,1039,3,0,3,3,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Stone, Turquoise",N,300x600,Performance,Men,5,303,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,3,264,3,NA,5,2,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,1,258,1,0,1,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Cuff,Men,Product,Dark Gray,"Silver, Carbon, Stone",N,300x250,Performance,Men,3,2293,3,0,1,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Pen,Men,Product,Dark Gray,Silver,N,300x250,Performance,Men,2,2146,2,0,4,2,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Performance,Men,3,37432,94,0,92,63,4,1390
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Stone",N,970x90,Performance,Men,2,184,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,970x250,Performance,Men,3,488,5,0,6,6,1,450
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,300x600,Performance,Men,1,630,4,0,4,3,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,970x90,Performance,Men,2,48,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Beads, Stone, Turquoise",N,160x600,Performance,Men,4,317,2,0,2,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,160x600,Performance,Men,1,319,1,0,1,1,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,728x90,Performance,Men,3,2422,3,0,3,3,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Cuff,Men,Product,Dark Gray,"Silver, Carbon, Stone",N,970x90,Performance,Men,3,20,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Stone, Turquoise",N,300x600,Performance,Men,3,2126,15,0,15,12,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Stone",N,300x600,Performance,Men,3,2094,11,0,10,6,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,4,2140,12,0,12,9,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Stone, Turquoise",N,970x250,Performance,Men,4,238,1,0,1,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Carbon",N,970x250,Performance,Men,3,242,5,0,4,0,0,0
6/11/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,970x250,Performance,Men,1,432,4,0,3,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,970x90,Performance,Women,2,453,0,0,1,1,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,970x250,Performance,Women,3,917,7,0,8,7,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Silver, Diamond, Gem",N,970x250,Performance,Women,3,984,3,0,3,3,1,595
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,970x250,Performance,Wedding,3,990,9,0,9,5,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,300x600,Performance,Women,3,3458,25,0,23,14,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,300x600,Performance,Women,3,3390,29,0,23,15,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,300x600,Performance,Women,2,2821,18,0,18,16,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,300x600,Performance,Women,3,1512,8,0,8,5,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Diamond",N,300x600,Performance,Women,3,1515,5,0,5,3,1,675
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,970x90,Performance,Women,2,412,0,0,0,0,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Women,2,8565,21,0,19,11,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,Performance,Women,2,32082,61,0,65,42,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,Performance,Women,1,1529,12,0,13,7,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x600,Performance,Women,3,1579,7,0,6,4,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,300x600,Performance,Women,3,1595,9,0,8,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,160x600,Performance,Women,1,1998,10,0,8,2,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Women,1,2038,2,0,1,0,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,Performance,Women,1,2258,8,0,6,2,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Wedding,2,2275,5,0,6,5,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,160x600,Performance,Women,2,4521,9,0,8,3,1,325
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,300x250,Performance,Women,2,15143,50,0,45,30,1,350
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,2,15074,68,0,63,38,1,350
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,2,23243,93,0,85,53,3,3170
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Women,2,15385,71,0,68,38,1,1950
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,300x250,Performance,Women,2,22866,61,0,52,35,3,1850
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Women,2,7389,14,0,16,11,1,695
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,3,7561,21,0,25,16,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,160x600,Performance,Women,3,3968,7,0,7,2,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,160x600,Performance,Women,1,3914,8,0,7,4,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,970x250,Performance,Women,2,622,3,0,3,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,970x250,Performance,Women,3,617,2,0,1,1,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,970x250,Performance,Women,2,662,1,0,1,1,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,300x600,Performance,Women,3,952,1,0,1,1,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,300x600,Performance,Women,3,958,3,0,2,0,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,300x600,Performance,Women,2,976,8,0,7,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,970x250,Performance,Women,3,1044,3,0,3,0,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,970x250,Performance,Women,3,1121,5,0,4,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,728x90,Performance,Women,2,13613,17,0,20,13,2,870
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,Performance,Women,1,4183,8,0,9,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond",N,728x90,Performance,Women,1,4143,3,0,8,7,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,728x90,Performance,Women,1,6064,9,0,8,5,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Wedding,2,7962,25,0,27,19,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,970x250,Performance,Women,3,543,5,0,5,3,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,970x250,Performance,Women,3,576,8,0,7,4,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,970x250,Performance,Women,3,518,1,0,1,0,0,0
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,300x250,Performance,Women,2,15088,23,0,20,9,1,695
6/11/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,3,15298,39,0,38,21,1,550
